time,lat,lon,vel,wind_dir,wind_strength,dt,bin_dt,id_map,lat_map,lon_map,proba,M0
72914.07133129111,48.46765636831621,109.96489470453956,60.45258319205309,91.0619445939146,55.0776077657781,20.25390870313642,21,8076,48.18181818181819,110.90909090909088,0.011071576123999671,6.4
76613.29967080776,48.39072512129011,112.9847035923818,60.45258319205309,91.0619445939146,55.0776077657781,21.28147213077993,22,8176,48.18181818181819,114.54545454545456,0.011650507557838252,6.4
76752.38787011513,48.38926772568393,113.09821354042684,62.03982927209262,91.05059521007432,55.0776077657781,21.320107741698646,22,8176,48.18181818181819,114.54545454545456,0.011650507557838252,6.4
81381.74746206438,48.27671022178241,116.96856119497797,62.03982927209262,91.05059521007432,55.0776077657781,22.60604096168455,23,8276,48.18181818181819,118.18181818181819,0.012229056679939454,6.4
81461.26097085795,48.27587761038269,117.03500872957294,61.91366159595877,91.04824734079128,55.0776077657781,22.628128047460542,23,8276,48.18181818181819,118.18181818181819,0.012229056679939454,6.4
86149.47355990307,48.16178923852178,120.93786906267052,61.91366159595877,91.04824734079128,55.0776077657781,23.930409322195295,24,8376,48.18181818181819,121.81818181818181,0.012807215312341969,6.4
86435.94001943205,48.15862400291388,121.17623101182004,60.84342575258974,91.03494775781672,55.0776077657781,24.009983338731125,25,8376,48.18181818181819,121.81818181818181,0.013385035538956758,6.4
91135.0181768101,48.04808243643554,125.01200057619684,63.148804961985626,91.09371520534968,55.0776077657781,25.315282826891696,26,8476,48.18181818181819,125.45454545454544,0.013962458864644312,6.4
94629.22408252384,47.972152724952124,127.96743128460218,63.148804961985626,91.09371520534968,55.0776077657781,26.285895578478844,27,8576,48.18181818181819,129.09090909090907,0.014539480497698931,6.4
95235.53801877852,47.96443585160829,128.4800589591446,61.16463763401284,90.99580262939976,55.0776077657781,26.454316116327366,27,8576,48.18181818181819,129.09090909090907,0.014539480497698931,6.4
