iloc,lon,lat,iradius,radius,ratio,ratio_map,region
1198,60,-89,28,14010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,29,14510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,30,15010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,31,15510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,32,16010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,33,16510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,34,17010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,35,17510000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,36,18010000.0,0.07903053914281903,0.9999998877509649,rift_active
1198,60,-89,37,18510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,0,10000.0,0.0004897036494874493,0.006196384332311406,rift_active
1234,70,-89,1,510000.0,0.028542466181729325,0.3611573865931104,rift_active
1234,70,-89,2,1010000.0,0.03257810048378461,0.4122216193926144,rift_active
1234,70,-89,3,1510000.0,0.03606570733330681,0.4563514772408459,rift_active
1234,70,-89,4,2010000.0,0.039988142560586595,0.5059833642244567,rift_active
1234,70,-89,5,2510000.0,0.045464694117851014,0.5752800057750085,rift_active
1234,70,-89,6,3010000.0,0.05203554382929132,0.6584231684705627,rift_active
1234,70,-89,7,3510000.0,0.054929215273780405,0.6950377626649411,rift_active
1234,70,-89,8,4010000.0,0.05946763560144194,0.7524639154845073,rift_active
1234,70,-89,9,4510000.0,0.06438775416869501,0.8147198240021396,rift_active
1234,70,-89,10,5010000.0,0.06666789167645226,0.8435711677553879,rift_active
1234,70,-89,11,5510000.0,0.06990638750067185,0.8845489403459198,rift_active
1234,70,-89,12,6010000.0,0.07319477274906451,0.9261579805339416,rift_active
1234,70,-89,13,6510000.0,0.07453103506851176,0.9430661553224027,rift_active
1234,70,-89,14,7010000.0,0.07672929640707526,0.9708814924775526,rift_active
1234,70,-89,15,7510000.0,0.07738487260329938,0.9791767177125925,rift_active
1234,70,-89,16,8010000.0,0.07852803279605426,0.993641506600979,rift_active
1234,70,-89,17,8510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,18,9010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,19,9510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,20,10010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,21,10510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,22,11010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,23,11510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,24,12010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,25,12510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,26,13010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,27,13510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,28,14010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,29,14510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,30,15010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,31,15510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,32,16010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,33,16510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,34,17010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,35,17510000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,36,18010000.0,0.07903053914281903,0.9999998877509649,rift_active
1234,70,-89,37,18510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,0,10000.0,0.0002062364934809082,0.00260957944318668,rift_active
1270,80,-89,1,510000.0,0.025294355894178788,0.32005795897711614,rift_active
1270,80,-89,2,1010000.0,0.029325607590878516,0.37106673720284217,rift_active
1270,80,-89,3,1510000.0,0.03403650527084833,0.4306753037427067,rift_active
1270,80,-89,4,2010000.0,0.0383352239136661,0.4850684308416168,rift_active
1270,80,-89,5,2510000.0,0.04325290833078868,0.5472935392421849,rift_active
1270,80,-89,6,3010000.0,0.04905593677456654,0.6207212022106311,rift_active
1270,80,-89,7,3510000.0,0.05173502208225428,0.65462056612768,rift_active
1270,80,-89,8,4010000.0,0.05689298005875613,0.7198859363689851,rift_active
1270,80,-89,9,4510000.0,0.060602355241502946,0.7668219032319935,rift_active
1270,80,-89,10,5010000.0,0.0622659561412733,0.7878720027387981,rift_active
1270,80,-89,11,5510000.0,0.06604334826556964,0.8356686107495502,rift_active
1270,80,-89,12,6010000.0,0.06987990608133704,0.8842138620755509,rift_active
1270,80,-89,13,6510000.0,0.07113330479455053,0.9000735358942455,rift_active
1270,80,-89,14,7010000.0,0.07396196646317607,0.9358655396157337,rift_active
1270,80,-89,15,7510000.0,0.0766570515311999,0.9699673538603858,rift_active
1270,80,-89,16,8010000.0,0.07764652881769084,0.9824875414505901,rift_active
1270,80,-89,17,8510000.0,0.07864854391495618,0.9951663741608079,rift_active
1270,80,-89,18,9010000.0,0.0790143400158431,0.9997949147704778,rift_active
1270,80,-89,19,9510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,20,10010000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,21,10510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,22,11010000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,23,11510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,24,12010000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,25,12510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,26,13010000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,27,13510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,28,14010000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,29,14510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,30,15010000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,31,15510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,32,16010000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,33,16510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,34,17010000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,35,17510000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,36,18010000.0,0.07903053914281903,0.9999998877509649,rift_active
1270,80,-89,37,18510000.0,0.07903053914281903,0.9999998877509649,rift_active
1216,90,-89,0,10000.0,6.991907613004028e-05,0.0008847094938241291,rift_active
1216,90,-89,1,510000.0,0.022033453591803358,0.27879666971209677,rift_active
1216,90,-89,2,1010000.0,0.026245392003488566,0.33209173747428977,rift_active
1216,90,-89,3,1510000.0,0.03056746923709582,0.3867804286478077,rift_active
1216,90,-89,4,2010000.0,0.035720925947554105,0.45198884286189706,rift_active
1216,90,-89,5,2510000.0,0.04130734437443027,0.5226756667200851,rift_active
1216,90,-89,6,3010000.0,0.04710974262914796,0.5960953556952338,rift_active
1216,90,-89,7,3510000.0,0.049292618493160495,0.6237160152866111,rift_active
1216,90,-89,8,4010000.0,0.053848574734592765,0.6813640558978151,rift_active
1216,90,-89,9,4510000.0,0.0567488810606657,0.718062603471622,rift_active
1216,90,-89,10,5010000.0,0.05874693018763652,0.7433445884405082,rift_active
1216,90,-89,11,5510000.0,0.061961937586109045,0.784025154111218,rift_active
1216,90,-89,12,6010000.0,0.06555037676017257,0.8294308771416519,rift_active
